GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1400000US55079100300,55079100300,"Census Tract 1003, Milwaukee County, Wisconsin",1917,159,49,49,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,33,41,24,23,21,22,48,46,34,38,570,124,192,89,178,71,209,78,179,77,309,101,54,38,16,32,1,5
1400000US55079100400,55079100400,"Census Tract 1004, Milwaukee County, Wisconsin",2132,149,57,59,0,9,9,15,0,9,0,9,0,9,0,9,0,9,0,9,13,16,10,14,8,13,26,34,36,32,16,24,778,147,84,54,76,45,272,94,183,74,432,117,92,58,17,19,23,22
1400000US55079100500,55079100500,"Census Tract 1005, Milwaukee County, Wisconsin",2600,266,68,58,0,9,0,9,0,9,0,9,0,9,0,9,10,17,0,9,29,45,30,27,12,15,24,27,85,59,58,44,689,149,75,45,123,61,360,113,365,88,524,175,137,56,11,17,0,9
1400000US55079100600,55079100600,"Census Tract 1006, Milwaukee County, Wisconsin",1621,99,1,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,9,14,23,12,11,0,9,25,22,6,10,36,26,487,95,51,35,109,42,391,84,195,87,256,69,22,19,7,10,3,5
1400000US55079100700,55079100700,"Census Tract 1007, Milwaukee County, Wisconsin",2074,177,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,46,73,0,9,33,30,0,9,9,15,8,12,9,15,656,121,55,37,221,86,335,118,261,92,385,108,42,28,14,22,0,9
1400000US55079100800,55079100800,"Census Tract 1008, Milwaukee County, Wisconsin",2210,126,14,18,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,10,15,6,10,0,9,65,47,604,113,50,36,223,78,384,89,256,84,419,102,153,57,15,21,11,16
1400000US55079100900,55079100900,"Census Tract 1009, Milwaukee County, Wisconsin",2709,169,21,21,0,9,0,9,0,9,0,9,0,9,17,27,0,9,14,24,16,18,18,19,3,6,67,56,21,23,110,73,833,147,139,56,206,64,301,93,200,79,382,112,326,117,23,24,12,16
1400000US55079101000,55079101000,"Census Tract 1010, Milwaukee County, Wisconsin",3396,256,54,43,0,12,0,12,0,12,0,12,0,12,2,5,0,12,31,50,0,12,16,26,77,73,129,94,64,36,86,64,738,177,48,46,178,85,573,247,216,83,821,195,278,132,69,50,16,26
1400000US55079101100,55079101100,"Census Tract 1011, Milwaukee County, Wisconsin",1387,122,23,31,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,26,27,0,9,18,14,44,33,29,25,470,85,84,53,81,32,163,56,111,35,254,81,80,35,2,5,2,5
1400000US55079101200,55079101200,"Census Tract 1012, Milwaukee County, Wisconsin",2434,205,13,17,0,9,0,9,0,9,0,9,0,9,0,9,6,12,0,9,0,9,31,22,40,31,37,25,42,28,25,23,993,173,60,41,187,80,312,96,141,51,355,100,125,61,43,31,24,22
1400000US55079101300,55079101300,"Census Tract 1013, Milwaukee County, Wisconsin",2261,155,50,41,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,2,0,9,21,18,7,12,8,13,39,43,29,25,667,133,69,37,192,64,354,107,307,67,356,114,123,61,0,9,38,35
1400000US55079101400,55079101400,"Census Tract 1014, Milwaukee County, Wisconsin",2688,204,11,23,0,9,0,9,0,9,0,9,13,18,0,9,2,4,0,9,8,11,18,24,32,30,79,53,53,50,50,39,846,205,94,57,149,66,370,118,282,98,563,186,93,45,16,19,9,14
1400000US55079101500,55079101500,"Census Tract 1015, Milwaukee County, Wisconsin",3206,225,22,24,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,12,9,13,21,27,48,43,43,43,41,57,91,44,919,164,201,83,286,87,496,142,404,115,461,112,149,68,8,12,0,9
1400000US55079101600,55079101600,"Census Tract 1016, Milwaukee County, Wisconsin",3508,178,38,50,0,9,0,9,0,9,0,9,0,9,0,9,67,78,43,65,0,9,46,65,51,40,55,63,63,66,103,52,943,192,190,87,232,111,611,170,307,121,640,154,89,53,30,35,0,9
1400000US55079101700,55079101700,"Census Tract 1017, Milwaukee County, Wisconsin",2247,187,10,15,0,9,10,15,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,3,57,69,28,44,39,48,45,31,555,145,97,48,193,68,348,111,299,94,504,134,52,32,9,13,0,9
1400000US55079101800,55079101800,"Census Tract 1018, Milwaukee County, Wisconsin",1995,140,14,17,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,32,49,0,9,2,5,19,21,49,28,30,26,603,166,78,48,137,60,316,97,311,94,307,98,60,37,19,21,18,19
1400000US55079110100,55079110100,"Census Tract 1101, Milwaukee County, Wisconsin",2718,182,61,56,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,41,53,101,78,126,66,143,100,77,45,625,168,211,91,136,48,396,130,281,92,398,169,83,48,32,34,7,13
1400000US55079120101,55079120101,"Census Tract 1201.01, Milwaukee County, Wisconsin",3099,243,30,29,0,9,0,9,0,9,13,20,0,9,0,9,0,9,0,9,0,9,16,20,54,42,59,40,48,44,30,26,717,139,64,44,192,96,569,128,175,72,757,144,246,97,84,63,45,32
1400000US55079120102,55079120102,"Census Tract 1201.02, Milwaukee County, Wisconsin",2999,190,32,37,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,10,17,32,30,33,26,33,30,36,29,21,21,654,135,57,40,202,64,387,108,318,106,729,134,345,93,56,54,54,41
1400000US55079120201,55079120201,"Census Tract 1202.01, Milwaukee County, Wisconsin",2907,165,39,56,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,68,49,13,20,23,23,104,65,44,32,915,172,139,50,209,88,510,112,239,88,427,90,115,49,25,28,37,53
1400000US55079120202,55079120202,"Census Tract 1202.02, Milwaukee County, Wisconsin",2508,207,0,9,9,15,0,9,0,9,0,9,0,9,9,14,8,12,0,9,0,9,34,31,70,54,9,14,66,56,36,32,788,132,57,38,251,77,349,106,216,79,449,115,138,74,19,20,0,9
1400000US55079120203,55079120203,"Census Tract 1202.03, Milwaukee County, Wisconsin",2658,212,11,14,0,9,0,9,0,9,0,9,0,9,60,93,9,14,27,30,0,9,9,14,18,28,22,20,22,25,35,44,774,147,96,63,197,84,344,104,251,87,620,128,142,58,15,18,6,10
1400000US55079120300,55079120300,"Census Tract 1203, Milwaukee County, Wisconsin",1402,88,11,12,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,7,0,9,0,9,24,28,16,16,16,16,13,17,407,71,59,34,130,48,198,58,97,43,356,81,56,27,15,14,0,9
1400000US55079120400,55079120400,"Census Tract 1204, Milwaukee County, Wisconsin",5176,369,63,53,0,12,0,12,0,12,0,12,0,12,0,12,11,19,0,12,55,64,41,43,78,68,85,65,34,40,101,63,1713,312,192,119,600,188,720,214,347,131,832,214,274,109,30,46,0,12
1400000US55079120501,55079120501,"Census Tract 1205.01, Milwaukee County, Wisconsin",3036,178,46,35,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,39,35,19,27,36,30,42,37,12,14,865,158,56,40,228,73,410,130,215,70,712,140,285,109,36,26,35,32
1400000US55079120502,55079120502,"Census Tract 1205.02, Milwaukee County, Wisconsin",4004,262,26,41,0,12,0,12,0,12,0,12,0,12,0,12,21,35,13,21,13,21,123,91,44,45,49,40,32,35,0,12,1288,228,143,86,291,111,517,171,330,120,770,193,278,114,13,20,53,44
1400000US55079130100,55079130100,"Census Tract 1301, Milwaukee County, Wisconsin",3481,201,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,56,88,4,9,14,23,50,72,14,23,28,33,831,201,86,64,227,116,346,116,325,124,866,200,520,203,72,53,42,40
